COD_ZONA,CONDICAO_ATIVIDADE,QTD
203,Dona de Casa,3685.644559743945
203,Estudante,10882.994001450774
204,Ocupado,33671.727866954505
204,Faz Bico,9052.532975510305
204,Em Licença Médica,485.3672969497492
204,Aposentado,9885.738429932242
204,Sem Trabalho,17778.865194327187
204,Nunca Trabalhou,9410.532801416583
204,Dona de Casa,10219.295341760651
204,Estudante,24574.928553869624
205,Ocupado,37380.794931799326
205,Faz Bico,9976.897522980045
205,Em Licença Médica,339.1332095909091
205,Aposentado,8897.871158320397
205,Sem Trabalho,15860.647689547679
205,Nunca Trabalhou,8795.797191454547
205,Dona de Casa,8780.268478028824
205,Estudante,17361.608127925716
206,Ocupado,11864.939885292213
206,Faz Bico,6324.607095851989
206,Em Licença Médica,0
206,Aposentado,7392.312093091081
206,Sem Trabalho,5189.567886699239
206,Nunca Trabalhou,3537.3400619127124
206,Dona de Casa,780.4563186603411
206,Estudante,10825.772772542688
207,Ocupado,28322.99848178362
207,Faz Bico,7419.520595130528
207,Em Licença Médica,0
207,Aposentado,8404.44774979923
207,Sem Trabalho,7654.36002583741
207,Nunca Trabalhou,7032.572046904018
207,Dona de Casa,4756.6666745604425
207,Estudante,15435.445472453599
208,Ocupado,20223.328457524243
208,Faz Bico,2484.6113303409106
208,Em Licença Médica,236.89548287878802
208,Aposentado,5347.270471121215
208,Sem Trabalho,4000.582361948487
208,Nunca Trabalhou,2520.040623436365
208,Dona de Casa,1829.0247348454552
208,Estudante,5877.249963104551
209,Ocupado,16980.499015525136
209,Faz Bico,1157.573485751902
209,Em Licença Médica,592.6347404558434
209,Aposentado,7034.411662000456
209,Sem Trabalho,4243.978110720821
209,Nunca Trabalhou,2189.409952582033
209,Dona de Casa,3160.262778258883
209,Estudante,6833.227460810876
210,Ocupado,14565.292191835093
210,Faz Bico,956.9615853333332
210,Em Licença Médica,85.85100571621616
210,Aposentado,5350.204794993955
210,Sem Trabalho,1896.3821224092503
210,Nunca Trabalhou,1737.5279906906176
210,Dona de Casa,2018.4834384240821
210,Estudante,5559.298967541311
211,Ocupado,24540.63315917949
211,Faz Bico,4791.101763003663
211,Em Licença Médica,0
211,Aposentado,10151.87300231502
211,Sem Trabalho,3239.333428395603
211,Nunca Trabalhou,3357.4192271794864
211,Dona de Casa,4132.457028087911
211,Estudante,11949.17046283516
212,Ocupado,13313.231176324769
212,Faz Bico,1831.329475559928
212,Em Licença Médica,0
212,Aposentado,6999.597377389329
212,Sem Trabalho,5881.640642927767
212,Nunca Trabalhou,2576.5937752808723
212,Dona de Casa,4584.546970688259
212,Estudante,6835.060856135898
213,Ocupado,18393.959880069247
213,Faz Bico,2765.025921984617
213,Em Licença Médica,363.62172749999985
213,Aposentado,5470.719682400007
213,Sem Trabalho,3720.6228874076946
213,Nunca Trabalhou,2654.0280634423084
213,Dona de Casa,3551.2562294923105
213,Estudante,7638.754467746156
214,Ocupado,10860.37776252212
214,Faz Bico,1847.831267456539
214,Em Licença Médica,264.12364549999995
214,Aposentado,4197.548908062388
214,Sem Trabalho,2271.582178514068
214,Nunca Trabalhou,1523.910808820724
214,Dona de Casa,1657.0732547985915
214,Estudante,3409.5488385327326
215,Ocupado,11907.384606996822
215,Faz Bico,2104.8979118332
215,Em Licença Médica,402.40932479999935
215,Aposentado,9020.46891819762
215,Sem Trabalho,4075.3652961968337
215,Nunca Trabalhou,2775.947490521736
215,Dona de Casa,3324.846061724108
215,Estudante,5583.67443973649
216,Ocupado,14926.14595545663
216,Faz Bico,773.1561520253154
216,Em Licença Médica,0
216,Aposentado,6916.151237614009
216,Sem Trabalho,5720.345709160932
216,Nunca Trabalhou,2312.4612161543623
216,Dona de Casa,3105.5314939240466
216,Estudante,6534.205753851975
217,Ocupado,12625.521037319933
217,Faz Bico,2407.2644823172077
217,Em Licença Médica,320.3812041315789
217,Aposentado,4599.986672251961
217,Sem Trabalho,4139.453609721315
217,Nunca Trabalhou,1993.0162502526314
217,Dona de Casa,1956.170349211087
217,Estudante,5039.210721516499
218,Ocupado,32375.99904737258
218,Faz Bico,2333.7655827611934
218,Em Licença Médica,491.1760051886798
218,Aposentado,7257.19309118673
218,Sem Trabalho,6439.2005228642465
218,Nunca Trabalhou,4116.886459778305
218,Dona de Casa,3727.5466638059684
218,Estudante,11592.227809035581
219,Ocupado,20713.700926470894
219,Faz Bico,7006.066818392798
219,Em Licença Médica,0
219,Aposentado,5102.1508930973305
219,Sem Trabalho,4778.112011896364
219,Nunca Trabalhou,3769.315747543013
219,Dona de Casa,4810.422174778928
219,Estudante,8295.2330593573
220,Ocupado,12720.698056218094
220,Faz Bico,1218.3208793582887
220,Em Licença Médica,216.28335199999995
220,Aposentado,4242.805497936689
220,Sem Trabalho,5481.06023849161
220,Nunca Trabalhou,2637.797534182556
220,Dona de Casa,1975.3798315676438
220,Estudante,6017.655166941198
221,Ocupado,18341.42281834407
221,Faz Bico,3320.807197423798
221,Em Licença Médica,0
221,Aposentado,5911.1676939414365
221,Sem Trabalho,3229.921519924414
221,Nunca Trabalhou,3448.349471594253
221,Dona de Casa,2181.1365729953213
221,Estudante,7983.188845318283
222,Ocupado,18557.103438480073
222,Faz Bico,1224.2062276509803
222,Em Licença Médica,1379.2962752898547
222,Aposentado,4351.904756882993
222,Sem Trabalho,2967.0652421805835
222,Nunca Trabalhou,3547.4020134137463
222,Dona de Casa,2063.410027336572
222,Estudante,10421.606383281332
223,Ocupado,10327.560673262067
223,Faz Bico,2005.7731424935084
223,Em Licença Médica,0
223,Aposentado,1935.6914638615688
223,Sem Trabalho,2131.287355970076
223,Nunca Trabalhou,2263.656388857963
223,Dona de Casa,3332.390045514415
223,Estudante,4495.63563012905
224,Ocupado,0
224,Faz Bico,0
224,Em Licença Médica,0
224,Aposentado,0
224,Sem Trabalho,0
224,Nunca Trabalhou,0
224,Dona de Casa,0
224,Estudante,0
225,Ocupado,12085.338996969618
225,Faz Bico,2123.7634135125786
225,Em Licença Médica,236.64140232536423
225,Aposentado,2699.2296004383134
225,Sem Trabalho,3680.0091939070207
225,Nunca Trabalhou,2008.4231796759805
225,Dona de Casa,3617.3471221463406
225,Estudante,5367.247944408965
226,Ocupado,40180.39679902292
226,Faz Bico,4841.810532109431
226,Em Licença Médica,1354.2575373092757
226,Aposentado,9996.060247577301
226,Sem Trabalho,13292.849409745813
226,Nunca Trabalhou,6929.089564076515
226,Dona de Casa,7587.049274317988
226,Estudante,18096.5017228592
227,Ocupado,27462.32167194621
227,Faz Bico,2185.138499771782
227,Em Licença Médica,0
227,Aposentado,6507.363536754824
227,Sem Trabalho,5280.740129646401
227,Nunca Trabalhou,5153.287577143428
227,Dona de Casa,4715.75282114182
227,Estudante,12664.389592467323
228,Ocupado,15376.929781468798
228,Faz Bico,4713.095113795602
228,Em Licença Médica,61.139307
228,Aposentado,4164.838449646272
228,Sem Trabalho,6804.205330829875
228,Nunca Trabalhou,3786.3886551811547
228,Dona de Casa,1859.5672125459016
228,Estudante,7553.851616894745
229,Ocupado,52650.843430346475
229,Faz Bico,9241.554437235309
229,Em Licença Médica,935.0745302220566
229,Aposentado,9338.58683748462
229,Sem Trabalho,19428.59642725253
229,Nunca Trabalhou,12056.750812021197
229,Dona de Casa,16635.399864801806
229,Estudante,32579.19019666834
230,Ocupado,27228.608246734588
230,Faz Bico,7739.788860126918
230,Em Licença Médica,0
230,Aposentado,6607.7597095153815
230,Sem Trabalho,10664.539805742292
230,Nunca Trabalhou,7449.256438146154
230,Dona de Casa,1901.1989183461508
230,Estudante,15530.866512365375
231,Ocupado,13383.088912203973
231,Faz Bico,2282.036346118426
231,Em Licença Médica,0
231,Aposentado,2485.3100238157954
231,Sem Trabalho,3422.0973427105346
231,Nunca Trabalhou,2927.8967384802722
231,Dona de Casa,3477.7137538421125
231,Estudante,7319.858752914486
232,Ocupado,14371.53809279393
232,Faz Bico,5662.361963332465
232,Em Licença Médica,702.4406565346317
232,Aposentado,3428.503169934198
232,Sem Trabalho,3715.0767402714278
232,Nunca Trabalhou,3501.564870740258
232,Dona de Casa,3008.9009991160156
232,Estudante,7823.618578549782
233,Ocupado,23408.243601435945
233,Faz Bico,5589.209935025646
233,Em Licença Médica,0
233,Aposentado,3366.263915512823
233,Sem Trabalho,10610.540478442317
233,Nunca Trabalhou,5579.1611448718
233,Dona de Casa,5884.635404698721
233,Estudante,12822.957276615398
234,Ocupado,23092.101262814293
234,Faz Bico,8889.531874739985
234,Em Licença Médica,1297.257650838692
234,Aposentado,5380.510036709255
234,Sem Trabalho,7825.137318720072
234,Nunca Trabalhou,5693.63254067
234,Dona de Casa,3478.271173576678
234,Estudante,15169.551948625633
235,Ocupado,27382.987387252957
235,Faz Bico,11104.65470638712
235,Em Licença Médica,0
235,Aposentado,6029.379871421849
235,Sem Trabalho,11096.304674331655
235,Nunca Trabalhou,6580.994811766673
235,Dona de Casa,5840.599849895519
235,Estudante,17374.094427535303
236,Ocupado,5734.318381253273
236,Faz Bico,36.18801067500001
236,Em Licença Médica,0
236,Aposentado,1748.540707108694
236,Sem Trabalho,1300.5753698021736
236,Nunca Trabalhou,808.457001565217
236,Dona de Casa,299.08297117065206
236,Estudante,2129.838270467391
237,Ocupado,4031.849446757438
237,Faz Bico,418.2719120883875
237,Em Licença Médica,0
237,Aposentado,945.6255571712924
237,Sem Trabalho,396.6747271200014
237,Nunca Trabalhou,502.8896714100019
237,Dona de Casa,495.2956587483878
237,Estudante,1384.392394604035
238,Ocupado,9343.882917808769
238,Faz Bico,426.2472766363636
238,Em Licença Médica,0
238,Aposentado,2722.781717021943
238,Sem Trabalho,2016.7670546614422
238,Nunca Trabalhou,1131.5912094827586
238,Dona de Casa,873.0752682601883
238,Estudante,2745.6582859655173
239,Ocupado,8191.7877066051515
239,Faz Bico,552.0262787222222
239,Em Licença Médica,118.23376549999999
239,Aposentado,1914.7354612738093
239,Sem Trabalho,506.64229542261893
239,Nunca Trabalhou,909.5033607579364
239,Dona de Casa,719.2651114722223
239,Estudante,2567.8067871210314
240,Ocupado,7741.391895020979
240,Faz Bico,634.7266237463867
240,Em Licença Médica,269.9959974489509
240,Aposentado,3104.2237715244723
240,Sem Trabalho,1624.6796026419572
240,Nunca Trabalhou,1191.0470186666666
240,Dona de Casa,1334.7310017445218
240,Estudante,3488.20040368578
241,Ocupado,4206.398961310326
241,Faz Bico,471.1557990433686
241,Em Licença Médica,0
241,Aposentado,1449.9658397891262
241,Sem Trabalho,973.8646448515185
241,Nunca Trabalhou,683.2770317751014
241,Dona de Casa,481.0068067827025
241,Estudante,1406.3284023236752
242,Ocupado,12023.19369527608
242,Faz Bico,2565.142024664182
242,Em Licença Médica,0
242,Aposentado,3748.900160228677
242,Sem Trabalho,1848.935009338305
242,Nunca Trabalhou,1718.51206521446
242,Dona de Casa,1259.8872670430405
242,Estudante,3947.4243082135445
243,Ocupado,15703.607188199043
243,Faz Bico,1481.5011104500386
243,Em Licença Médica,48.1918771
243,Aposentado,6561.56443944912
243,Sem Trabalho,5313.818419449328
243,Nunca Trabalhou,3916.6654430547587
243,Dona de Casa,4110.078966564907
243,Estudante,7643.577388119193
244,Ocupado,23652.945845896353
244,Faz Bico,4703.083710279252
244,Em Licença Médica,0
244,Aposentado,8334.051723087456
244,Sem Trabalho,4616.641811069741
244,Nunca Trabalhou,4703.733444741443
244,Dona de Casa,5499.040546002421
244,Estudante,10794.49787538046
245,Ocupado,12161.795694139588
245,Faz Bico,1336.9197280749806
245,Em Licença Médica,0
245,Aposentado,2948.179366001712
245,Sem Trabalho,687.919693569468
245,Nunca Trabalhou,1552.6010077186384
245,Dona de Casa,1315.0975096151742
245,Estudante,4588.4909597760325
246,Ocupado,11294.714666746337
246,Faz Bico,1318.6256228787877
246,Em Licença Médica,99.53605979999999
246,Aposentado,4738.550684635496
246,Sem Trabalho,2652.2168013904757
246,Nunca Trabalhou,1892.4040318874456
246,Dona de Casa,2121.5413654735926
246,Estudante,5855.409610897832
247,Ocupado,48767.34634284941
247,Faz Bico,2750.921176740196
247,Em Licença Médica,639.4946838603931
247,Aposentado,8920.26892346608
247,Sem Trabalho,7459.8534792937135
247,Nunca Trabalhou,6235.595123941395
247,Dona de Casa,7160.562251569614
247,Estudante,16828.96694148838
248,Ocupado,0
248,Faz Bico,0
248,Em Licença Médica,0
248,Aposentado,0
248,Sem Trabalho,0
248,Nunca Trabalhou,0
248,Dona de Casa,0
248,Estudante,0
249,Ocupado,14440.419703622298
249,Faz Bico,4357.80556892242
249,Em Licença Médica,426.5507800975613
249,Aposentado,6892.81388395577
249,Sem Trabalho,6094.466922913972
249,Nunca Trabalhou,3175.7020619941113
249,Dona de Casa,3897.7209698860866
249,Estudante,7529.529406026222
250,Ocupado,9252.54927065373
250,Faz Bico,0
250,Em Licença Médica,95.40270993506495
250,Aposentado,3056.6522401861553
250,Sem Trabalho,1103.9615971286278
250,Nunca Trabalhou,1126.2623180763385
250,Dona de Casa,1044.9419097959603
250,Estudante,3499.228888908751
251,Ocupado,8783.36235731818
251,Faz Bico,3406.5334292500024
251,Em Licença Médica,226.2247312499999
251,Aposentado,3742.4658048939414
251,Sem Trabalho,529.2724643181822
251,Nunca Trabalhou,1431.9191411136367
251,Dona de Casa,2093.543984924243
251,Estudante,4170.681092068185
252,Ocupado,11089.383586787626
252,Faz Bico,2160.1547986534047
252,Em Licença Médica,351.7629694167995
252,Aposentado,2869.006849396552
252,Sem Trabalho,895.830494492662
252,Nunca Trabalhou,1320.6381300000003
252,Dona de Casa,1014.327261984881
252,Estudante,2787.8945105127546
253,Ocupado,1967.17941488011
253,Faz Bico,358.9770115709633
253,Em Licença Médica,41.929217577464684
253,Aposentado,719.5615286542626
253,Sem Trabalho,753.8470924257527
253,Nunca Trabalhou,312.8075653352107
253,Dona de Casa,203.62383398483158
253,Estudante,710.0735887830351
254,Ocupado,15668.500545314375
254,Faz Bico,656.067335111112
254,Em Licença Médica,0
254,Aposentado,5201.161090095187
254,Sem Trabalho,3388.563599271689
254,Nunca Trabalhou,1884.3695932075466
254,Dona de Casa,1996.0873132879774
254,Estudante,5279.255786532285
255,Ocupado,27774.69824994265
255,Faz Bico,2422.4152753931535
255,Em Licença Médica,652.6719624193547
255,Aposentado,10956.431521380639
255,Sem Trabalho,6828.714558167339
255,Nunca Trabalhou,3622.3533606601372
255,Dona de Casa,4170.687781719953
255,Estudante,9073.019018623263
256,Ocupado,10162.60089842734
256,Faz Bico,1367.1628887521365
256,Em Licença Médica,0
256,Aposentado,4680.742319999996
256,Sem Trabalho,2560.832345923076
256,Nunca Trabalhou,1644.416071871794
256,Dona de Casa,3604.4861365128186
256,Estudante,5448.760770914527
257,Ocupado,17885.978647365286
257,Faz Bico,1644.0346333943253
257,Em Licença Médica,382.19950066666746
257,Aposentado,6149.914185984776
257,Sem Trabalho,3588.298035008448
257,Nunca Trabalhou,2461.964615998005
257,Dona de Casa,4451.27969571011
257,Estudante,7556.321204433794
258,Ocupado,22089.49703280685
258,Faz Bico,2492.1109677342138
258,Em Licença Médica,209.10474134615384
258,Aposentado,12629.205794534722
258,Sem Trabalho,7826.0771048545785
258,Nunca Trabalhou,4119.622472295364
258,Dona de Casa,8462.821468414766
258,Estudante,11536.552442771794
259,Ocupado,15567.385496570172
259,Faz Bico,3880.920835455857
259,Em Licença Médica,254.48728959999977
259,Aposentado,2457.308579705057
259,Sem Trabalho,4044.2007352794067
259,Nunca Trabalhou,2674.140650817253
259,Dona de Casa,1725.2610032870382
259,Estudante,7340.295678116285
260,Ocupado,12177.646005814973
260,Faz Bico,4236.735047483374
260,Em Licença Médica,426.6582533061222
260,Aposentado,7041.313088125514
260,Sem Trabalho,8026.748678076734
260,Nunca Trabalhou,3243.656642183675
260,Dona de Casa,2577.1078695183683
260,Estudante,8295.135731656423
261,Ocupado,19063.102227312622
261,Faz Bico,2261.6206810475023
261,Em Licença Médica,1099.485638727245
261,Aposentado,6386.175413509468
261,Sem Trabalho,7741.495136800059
261,Nunca Trabalhou,4345.207445097694
261,Dona de Casa,3650.3053234379277
261,Estudante,11768.605929631667
262,Ocupado,28174.685841138467
262,Faz Bico,7051.065020610261
262,Em Licença Médica,0
262,Aposentado,9865.695961892314
262,Sem Trabalho,13778.451994271803
262,Nunca Trabalhou,7149.863494025642
262,Dona de Casa,7015.6008986461575
262,Estudante,12146.654471076927
263,Ocupado,25418.73165399722
263,Faz Bico,4152.102945605266
263,Em Licença Médica,0
263,Aposentado,4996.325661844216
263,Sem Trabalho,5766.223422364214
263,Nunca Trabalhou,4454.92793397737
263,Dona de Casa,6037.461474214742
263,Estudante,12386.219635312997
264,Ocupado,19785.40817477284
264,Faz Bico,6265.451175044667
264,Em Licença Médica,457.07210530097154
264,Aposentado,9091.472252223588
264,Sem Trabalho,7755.837648278234
264,Nunca Trabalhou,4731.308360050629
264,Dona de Casa,6478.101683191682
264,Estudante,12383.337765405977
265,Ocupado,19499.445069662383
265,Faz Bico,2681.9732384519252
265,Em Licença Médica,0
265,Aposentado,4163.414488594784
265,Sem Trabalho,4024.017820673081
265,Nunca Trabalhou,3492.1445655692346
265,Dona de Casa,1874.0307847788483
265,Estudante,8511.968309091495
266,Ocupado,6230.035500513084
266,Faz Bico,1590.193152438954
266,Em Licença Médica,191.0867548372094
266,Aposentado,2016.6204620281003
266,Sem Trabalho,2229.1852775033926
266,Nunca Trabalhou,1578.1786669631788
266,Dona de Casa,1674.867499136628
266,Estudante,3248.8355208531984
267,Ocupado,9663.178440521657
267,Faz Bico,1813.4360760533923
267,Em Licença Médica,0
267,Aposentado,3070.993605638532
267,Sem Trabalho,1419.9273545266967
267,Nunca Trabalhou,1781.55444835065
267,Dona de Casa,2488.3750315497864
267,Estudante,4971.537104388891
268,Ocupado,7617.900260104475
268,Faz Bico,213.11942632611573
268,Em Licença Médica,72.94956019374705
268,Aposentado,2071.3652831744844
268,Sem Trabalho,718.6980446423249
268,Nunca Trabalhou,740.2321326200037
268,Dona de Casa,519.8733887267969
268,Estudante,2020.8619944068769
269,Ocupado,10665.374825086888
269,Faz Bico,595.0628720961538
269,Em Licença Médica,105.88401462500002
269,Aposentado,3454.6162047321504
269,Sem Trabalho,1203.1298409991005
269,Nunca Trabalhou,1136.6471014079964
269,Dona de Casa,733.823897179856
269,Estudante,3564.465062385721
270,Ocupado,4810.4337580521
270,Faz Bico,412.7643569215969
270,Em Licença Médica,0
270,Aposentado,1443.3798045985436
270,Sem Trabalho,258.4307358558747
270,Nunca Trabalhou,492.28731150541796
270,Dona de Casa,555.9033628693559
270,Estudante,1320.8006381480059
271,Ocupado,0
271,Faz Bico,0
271,Em Licença Médica,0
271,Aposentado,0
271,Sem Trabalho,0
271,Nunca Trabalhou,0
271,Dona de Casa,0
271,Estudante,0
272,Ocupado,7653.503794885705
272,Faz Bico,873.5623073000013
272,Em Licença Médica,66.30281399999986
272,Aposentado,3199.0179329571447
272,Sem Trabalho,2125.43898544286
272,Nunca Trabalhou,1033.1998605000013
272,Dona de Casa,1850.8747977142875
272,Estudante,2704.1020856714317
273,Ocupado,27943.09623555397
273,Faz Bico,3666.7800704289043
273,Em Licença Médica,0
273,Aposentado,7328.48899741059
273,Sem Trabalho,5545.773461968531
273,Nunca Trabalhou,5313.757160712121
273,Dona de Casa,2856.7131107066266
273,Estudante,8821.376192352813
274,Ocupado,16605.104695814112
274,Faz Bico,896.4033596180561
274,Em Licença Médica,172.7861187291668
274,Aposentado,5494.40577118964
274,Sem Trabalho,3574.4189105977584
274,Nunca Trabalhou,2468.868312133548
274,Dona de Casa,404.5383409791669
274,Estudante,6209.471994807694
275,Ocupado,21922.843551035527
275,Faz Bico,574.5481000598426
275,Em Licença Médica,0
275,Aposentado,3044.9729215514285
275,Sem Trabalho,2629.4039249132657
275,Nunca Trabalhou,2476.4405994477447
275,Dona de Casa,375.918080583033
275,Estudante,7214.872888008398
276,Ocupado,42800.952186378345
276,Faz Bico,7149.190570318699
276,Em Licença Médica,1033.3497559183684
276,Aposentado,6235.988030535349
276,Sem Trabalho,6313.1984243571505
276,Nunca Trabalhou,6340.581550250077
276,Dona de Casa,6435.580653995861
276,Estudante,16296.144807182509
277,Ocupado,23592.78316375217
277,Faz Bico,5589.707164804008
277,Em Licença Médica,546.1132674
277,Aposentado,6462.020749098264
277,Sem Trabalho,2584.122109581463
277,Nunca Trabalhou,5097.2682405932865
277,Dona de Casa,3355.2599644028505
277,Estudante,12224.726744713584
278,Ocupado,56052.82721484383
278,Faz Bico,5572.131332089855
278,Em Licença Médica,1171.069952318552
278,Aposentado,12674.19543835205
278,Sem Trabalho,19373.03614618483
278,Nunca Trabalhou,11986.285722486897
278,Dona de Casa,7633.620328845828
278,Estudante,24375.81977623375
279,Ocupado,27115.873032735853
279,Faz Bico,7597.3166791953745
279,Em Licença Médica,264.1663037542377
279,Aposentado,10331.600370268814
279,Sem Trabalho,10009.062533605982
279,Nunca Trabalhou,7790.476897394118
279,Dona de Casa,5837.16676340117
279,Estudante,14556.345442557542
280,Ocupado,9719.5532545283
280,Faz Bico,219.13026018988074
280,Em Licença Médica,0
280,Aposentado,3552.9491459368505
280,Sem Trabalho,1134.8656592383822
280,Nunca Trabalhou,1122.307586200772
280,Dona de Casa,603.8103190838726
280,Estudante,3761.385962600308
281,Ocupado,18042.728358917335
281,Faz Bico,947.8218017532495
281,Em Licença Médica,334.3047332549021
281,Aposentado,6866.297326694514
281,Sem Trabalho,3700.8166453895565
281,Nunca Trabalhou,2288.918958489313
281,Dona de Casa,2166.806357942102
281,Estudante,6674.300405106538
282,Ocupado,14846.799573269744
282,Faz Bico,2094.674398217106
282,Em Licença Médica,0
282,Aposentado,4518.047413381584
282,Sem Trabalho,4531.343742734653
282,Nunca Trabalhou,1885.3917786666666
282,Dona de Casa,941.7894063245619
282,Estudante,4971.9476703355285
283,Ocupado,4853.473401058745
283,Faz Bico,381.0956417719093
283,Em Licença Médica,80.54428220895515
283,Aposentado,1671.6414221666655
283,Sem Trabalho,836.1316474360881
283,Nunca Trabalhou,596.1388414408722
283,Dona de Casa,849.997145814006
283,Estudante,1414.9801766542753
284,Ocupado,21819.183737784715
284,Faz Bico,1936.7237974233426
284,Em Licença Médica,530.9191853299932
284,Aposentado,2532.7337428055594
284,Sem Trabalho,6080.9723003395875
284,Nunca Trabalhou,4474.6386792210105
284,Dona de Casa,2884.043356578292
284,Estudante,10741.786715138558
285,Ocupado,43659.68344147775
285,Faz Bico,6926.162285343143
285,Em Licença Médica,0
285,Aposentado,9841.47784952207
285,Sem Trabalho,13617.166443193106
285,Nunca Trabalhou,8168.9120480513175
285,Dona de Casa,5522.723207016612
285,Estudante,18543.846621675006
286,Ocupado,3537.0422106297774
286,Faz Bico,495.43358365169377
286,Em Licença Médica,152.7940565333333
286,Aposentado,1513.8982784786242
286,Sem Trabalho,500.60162202818424
286,Nunca Trabalhou,509.44134032012187
286,Dona de Casa,1162.2224878560976
286,Estudante,1247.5684350770327
287,Ocupado,10861.027928912807
287,Faz Bico,782.6999843128142
287,Em Licença Médica,93.18482901677301
287,Aposentado,4758.573264000878
287,Sem Trabalho,2975.454844817978
287,Nunca Trabalhou,2358.257633240463
287,Dona de Casa,1749.8021417677337
287,Estudante,3698.003693659385
288,Ocupado,8224.120615891914
288,Faz Bico,1055.6433004774265
288,Em Licença Médica,0
288,Aposentado,2483.4181201988854
288,Sem Trabalho,1708.847664932019
288,Nunca Trabalhou,1543.9124287265179
288,Dona de Casa,2298.027684355562
288,Estudante,4516.02853144508
289,Ocupado,21257.03493499253
289,Faz Bico,1406.938651070703
289,Em Licença Médica,476.41652974359
289,Aposentado,5822.885185251919
289,Sem Trabalho,4293.269303714217
289,Nunca Trabalhou,3776.152935154469
289,Dona de Casa,1647.44767771356
289,Estudante,8868.854306757621
290,Ocupado,18998.049868808823
290,Faz Bico,4434.125452352942
290,Em Licença Médica,0
290,Aposentado,8372.205568441186
290,Sem Trabalho,6102.070343705885
290,Nunca Trabalhou,3965.160576125001
290,Dona de Casa,4151.59095964706
290,Estudante,10041.789830205887
291,Ocupado,31357.472870410948
291,Faz Bico,5620.718040881097
291,Em Licença Médica,1246.6974000809455
291,Aposentado,5864.370454751819
291,Sem Trabalho,6428.123606372559
291,Nunca Trabalhou,5590.773243422161
291,Dona de Casa,5547.093437612107
291,Estudante,14153.766010969326
292,Ocupado,23757.36410931071
292,Faz Bico,2001.153607200001
292,Em Licença Médica,811.6814419261906
292,Aposentado,5101.713428801193
292,Sem Trabalho,10522.547424528571
292,Nunca Trabalhou,5994.685147307146
292,Dona de Casa,2108.9846340000004
292,Estudante,15334.858534007146
293,Ocupado,33946.76867079464
293,Faz Bico,6945.241070784434
293,Em Licença Médica,1124.0162023076934
293,Aposentado,5516.2641758138
293,Sem Trabalho,9905.743420664128
293,Nunca Trabalhou,7176.733795046486
293,Dona de Casa,2901.0478282615413
293,Estudante,18515.18283225697
294,Ocupado,38493.841815170155
294,Faz Bico,5387.044188839569
294,Em Licença Médica,1368.31672684783
294,Aposentado,11572.138226413059
294,Sem Trabalho,11030.382188062773
294,Nunca Trabalhou,9316.805751099833
294,Dona de Casa,10654.908542652001
294,Estudante,25653.57679784308
295,Ocupado,36250.50047369697
295,Faz Bico,12672.043455638985
295,Em Licença Médica,0
295,Aposentado,9450.119710648558
295,Sem Trabalho,13604.5261848258
295,Nunca Trabalhou,9374.523304132237
295,Dona de Casa,7646.709956016226
295,Estudante,25181.566715666817
296,Ocupado,771.3838671645161
296,Faz Bico,523.3377919596775
296,Em Licença Médica,0
296,Aposentado,369.0986430193549
296,Sem Trabalho,926.0723146112904
296,Nunca Trabalhou,340.5634440596774
296,Dona de Casa,607.8838571806452
296,Estudante,609.6597324387096
297,Ocupado,1155.6949787646288
297,Faz Bico,100.76378564815664
297,Em Licença Médica,0
297,Aposentado,305.2610300125202
297,Sem Trabalho,161.13045667528513
297,Nunca Trabalhou,315.07362588033124
297,Dona de Casa,268.30790716492237
297,Estudante,600.7684730739016
298,Ocupado,48388.45802336117
298,Faz Bico,9240.95461089771
298,Em Licença Médica,486.3181347379135
298,Aposentado,11749.334012379935
298,Sem Trabalho,28139.27336621174
298,Nunca Trabalhou,12786.050198518677
298,Dona de Casa,3799.5555613613737
298,Estudante,31058.070432053617
299,Ocupado,3115.126001212768
299,Faz Bico,637.9446022340429
299,Em Licença Médica,0
299,Aposentado,921.4324407340431
299,Sem Trabalho,943.3085773404263
299,Nunca Trabalhou,526.258441914894
299,Dona de Casa,532.519329457447
299,Estudante,1686.4084590744685
300,Ocupado,19212.771560331494
300,Faz Bico,557.9606892207789
300,Em Licença Médica,450.6454738571426
300,Aposentado,4800.213850487694
300,Sem Trabalho,251.82211260526287
300,Nunca Trabalhou,2114.1972321531075
300,Dona de Casa,2068.356449218385
300,Estudante,5449.043563452831
301,Ocupado,5967.614101716568
301,Faz Bico,273.3619460534751
301,Em Licença Médica,0
301,Aposentado,2232.644962379671
301,Sem Trabalho,745.9541074491956
301,Nunca Trabalhou,610.2973412085544
301,Dona de Casa,527.7381169090894
301,Estudante,2125.3914269037373
302,Ocupado,7623.939557364285
302,Faz Bico,336.1037474642855
302,Em Licença Médica,74.8226304464285
302,Aposentado,2484.7311724535693
302,Sem Trabalho,1265.5657764714279
302,Nunca Trabalhou,801.1649992499993
302,Dona de Casa,776.7839531249995
302,Estudante,3023.888790942853
303,Ocupado,4443.748473877977
303,Faz Bico,822.2748261129275
303,Em Licença Médica,0
303,Aposentado,1852.784816815211
303,Sem Trabalho,768.9539679112214
303,Nunca Trabalhou,531.0350147594713
303,Dona de Casa,406.1166963496246
303,Estudante,1500.0849804596594
304,Ocupado,35746.04374723096
304,Faz Bico,2944.647203729559
304,Em Licença Médica,0
304,Aposentado,6222.892092816527
304,Sem Trabalho,10968.871699123403
