COD_ZONA,EMPREGOS_POR_VINCULO_EMPREGATICIO,QTD
191,Profissional Liberal,0
191,Dono de Negócio Familiar,0
191,Trabalhador Familiar,0
192,Assalariado com Carteira,2513.9442362346626
192,Assalariado sem Carteira,133.01432901818166
192,Funcionário Público,1881.6632265293006
192,Autônomo,4567.30813662314
192,Empregador,89.70512145833338
192,Profissional Liberal,0
192,Dono de Negócio Familiar,192.4607241081081
192,Trabalhador Familiar,0
193,Assalariado com Carteira,4376.495917815269
193,Assalariado sem Carteira,0
193,Funcionário Público,0
193,Autônomo,2029.3704366978527
193,Empregador,0
193,Profissional Liberal,0
193,Dono de Negócio Familiar,164.10547483246734
193,Trabalhador Familiar,15.520598828571421
194,Assalariado com Carteira,774.689140238507
194,Assalariado sem Carteira,519.0499612728986
194,Funcionário Público,347.71294422927826
194,Autônomo,1400.3444406954834
194,Empregador,0
194,Profissional Liberal,106.3773909268293
194,Dono de Negócio Familiar,1704.1732486738542
194,Trabalhador Familiar,0
195,Assalariado com Carteira,1439.1734862597714
195,Assalariado sem Carteira,76.39072090322581
195,Funcionário Público,431.4106588235295
195,Autônomo,4119.44931139112
195,Empregador,0
195,Profissional Liberal,188.7803172666666
195,Dono de Negócio Familiar,0
195,Trabalhador Familiar,0
196,Assalariado com Carteira,1619.5252358426903
196,Assalariado sem Carteira,298.08910712264196
196,Funcionário Público,173.94652166666668
196,Autônomo,5632.601376776223
196,Empregador,0
196,Profissional Liberal,0
196,Dono de Negócio Familiar,615.1079668285244
196,Trabalhador Familiar,0
197,Assalariado com Carteira,2551.5680174113318
197,Assalariado sem Carteira,1059.7796801552302
197,Funcionário Público,887.91050441777
197,Autônomo,2413.35391144286
197,Empregador,30.573672351543202
197,Profissional Liberal,258.2483060447759
197,Dono de Negócio Familiar,561.5945706994531
197,Trabalhador Familiar,0
198,Assalariado com Carteira,10069.335366358642
198,Assalariado sem Carteira,2033.5077325274724
198,Funcionário Público,4473.284565126587
198,Autônomo,5897.861478099152
198,Empregador,0
198,Profissional Liberal,508.42509343076927
198,Dono de Negócio Familiar,425.3767164083562
198,Trabalhador Familiar,525.8661604245291
199,Assalariado com Carteira,5559.022186339686
199,Assalariado sem Carteira,1765.8031819583248
199,Funcionário Público,253.06009910389616
199,Autônomo,5897.345965269044
199,Empregador,406.72867128205087
199,Profissional Liberal,0
199,Dono de Negócio Familiar,5854.767271576195
199,Trabalhador Familiar,932.5434993846158
200,Assalariado com Carteira,1779.085160759194
200,Assalariado sem Carteira,1915.6567692858441
200,Funcionário Público,661.5280260731138
200,Autônomo,4037.5258091146147
200,Empregador,192.1548729797976
200,Profissional Liberal,0
200,Dono de Negócio Familiar,480.387182449494
200,Trabalhador Familiar,96.0774364898988
201,Assalariado com Carteira,6128.9942489341665
201,Assalariado sem Carteira,1686.8503151320278
201,Funcionário Público,1423.6699711635094
201,Autônomo,6664.3757622869425
201,Empregador,436.0317261327865
201,Profissional Liberal,0
201,Dono de Negócio Familiar,164.50040661798266
201,Trabalhador Familiar,114.94432344067786
202,Assalariado com Carteira,3050.887425850023
202,Assalariado sem Carteira,1197.2381537742478
202,Funcionário Público,577.0462624025033
202,Autônomo,6220.2710801202575
202,Empregador,0
202,Profissional Liberal,0
202,Dono de Negócio Familiar,425.4324971538461
202,Trabalhador Familiar,0
203,Assalariado com Carteira,1485.3349488443598
203,Assalariado sem Carteira,1224.9668334269986
203,Funcionário Público,850.9610021093483
203,Autônomo,3153.63522632664
203,Empregador,0
203,Profissional Liberal,0
203,Dono de Negócio Familiar,1736.9770733368455
203,Trabalhador Familiar,387.9042648443111
204,Assalariado com Carteira,10201.222771145165
204,Assalariado sem Carteira,423.77771448380304
204,Funcionário Público,1366.064906993484
204,Autônomo,9635.992653991665
204,Empregador,0
204,Profissional Liberal,0
204,Dono de Negócio Familiar,1253.3298091165984
204,Trabalhador Familiar,0
205,Assalariado com Carteira,4078.176412969552
205,Assalariado sem Carteira,339.1332095909091
205,Funcionário Público,2871.501292901342
205,Autônomo,13303.793685891356
205,Empregador,0
205,Profissional Liberal,0
205,Dono de Negócio Familiar,678.2664191818182
205,Trabalhador Familiar,1002.5885586818181
206,Assalariado com Carteira,3956.174369631969
206,Assalariado sem Carteira,2620.2838362347757
206,Funcionário Público,566.0293950415113
206,Autônomo,8706.421099318366
206,Empregador,49.55608317730481
206,Profissional Liberal,0
206,Dono de Negócio Familiar,0
206,Trabalhador Familiar,0
207,Assalariado com Carteira,3776.2660712329644
207,Assalariado sem Carteira,377.95986344507577
207,Funcionário Público,1806.49522277521
207,Autônomo,9848.677881742648
207,Empregador,0
207,Profissional Liberal,105.98995762119738
207,Dono de Negócio Familiar,92.61217034482767
207,Trabalhador Familiar,0
208,Assalariado com Carteira,14640.950461153552
208,Assalariado sem Carteira,2310.0391717727975
208,Funcionário Público,2045.2716134243544
208,Autônomo,5765.757071113305
208,Empregador,1140.4250722573197
208,Profissional Liberal,1305.8479726671333
208,Dono de Negócio Familiar,1633.2513268787886
208,Trabalhador Familiar,0
209,Assalariado com Carteira,6128.829758253508
209,Assalariado sem Carteira,1623.813006538348
209,Funcionário Público,708.526641837344
209,Autônomo,2865.6329334508277
209,Empregador,1233.408897552753
209,Profissional Liberal,153.8024461118074
209,Dono de Negócio Familiar,206.22435713513502
209,Trabalhador Familiar,0
210,Assalariado com Carteira,13638.497483136
210,Assalariado sem Carteira,191.57717672580645
210,Funcionário Público,43.16364266666667
210,Autônomo,3582.295564853659
210,Empregador,53.62796518368273
210,Profissional Liberal,1174.5456276606053
210,Dono de Negócio Familiar,1877.75713804139
210,Trabalhador Familiar,0
211,Assalariado com Carteira,11102.136393750163
211,Assalariado sem Carteira,672.0750944154627
211,Funcionário Público,1203.7698844149968
211,Autônomo,6368.066058731755
211,Empregador,557.9574891503163
211,Profissional Liberal,0
211,Dono de Negócio Familiar,591.8295092976186
211,Trabalhador Familiar,0
212,Assalariado com Carteira,4432.880688251714
212,Assalariado sem Carteira,1326.8387807463687
212,Funcionário Público,80.81984289230769
212,Autônomo,2628.4083518080115
212,Empregador,0
212,Profissional Liberal,0
212,Dono de Negócio Familiar,280.5757495278451
212,Trabalhador Familiar,0
213,Assalariado com Carteira,11520.205068203724
213,Assalariado sem Carteira,1593.476287010803
213,Funcionário Público,363.91396749999984
213,Autônomo,5789.252096714265
213,Empregador,0
213,Profissional Liberal,612.6317937623775
213,Dono de Negócio Familiar,1740.0000088002885
213,Trabalhador Familiar,225.8066824999999
214,Assalariado com Carteira,7346.356504094257
214,Assalariado sem Carteira,219.03770273239428
214,Funcionário Público,599.0735602588427
214,Autônomo,3612.2234322459744
214,Empregador,0
214,Profissional Liberal,0
214,Dono de Negócio Familiar,156.2559286002397
214,Trabalhador Familiar,457.04727159230765
215,Assalariado com Carteira,10759.536742194368
215,Assalariado sem Carteira,2221.6447502737137
215,Funcionário Público,170.62578436363623
215,Autônomo,4178.506708538653
215,Empregador,0
215,Profissional Liberal,0
215,Dono de Negócio Familiar,841.7142018717701
215,Trabalhador Familiar,0
216,Assalariado com Carteira,4226.374649510745
216,Assalariado sem Carteira,1224.6171452657416
216,Funcionário Público,915.2814163112619
216,Autônomo,5271.8486096700835
216,Empregador,0
216,Profissional Liberal,0
216,Dono de Negócio Familiar,779.1723939873407
216,Trabalhador Familiar,0
217,Assalariado com Carteira,2694.82356203676
217,Assalariado sem Carteira,944.8221145796649
217,Funcionário Público,1458.4312749588441
217,Autônomo,5389.106183926218
217,Empregador,344.7874338904103
217,Profissional Liberal,0
217,Dono de Negócio Familiar,0
217,Trabalhador Familiar,0
218,Assalariado com Carteira,6272.55105561683
218,Assalariado sem Carteira,551.3468295728325
218,Funcionário Público,1887.128041052752
218,Autônomo,6943.925435040854
218,Empregador,94.53298264585031
218,Profissional Liberal,210.8924583241614
218,Dono de Negócio Familiar,2663.2052752024656
218,Trabalhador Familiar,0
219,Assalariado com Carteira,6520.81070394068
219,Assalariado sem Carteira,219.3156341046088
219,Funcionário Público,262.029520153846
219,Autônomo,8951.51044109741
219,Empregador,0
219,Profissional Liberal,0
219,Dono de Negócio Familiar,1221.766898647029
219,Trabalhador Familiar,0
220,Assalariado com Carteira,4328.502789399228
220,Assalariado sem Carteira,783.9869940000001
220,Funcionário Público,613.3875709612529
220,Autônomo,4070.777386341564
220,Empregador,210.48788727272728
220,Profissional Liberal,210.48788727272728
220,Dono de Negócio Familiar,514.5900735438597
220,Trabalhador Familiar,0
221,Assalariado com Carteira,8012.808980105204
221,Assalariado sem Carteira,947.1036362753525
221,Funcionário Público,784.0482403841995
221,Autônomo,7516.08352246521
221,Empregador,127.59327350000002
221,Profissional Liberal,198.4477979999999
221,Dono de Negócio Familiar,182.6168021052632
221,Trabalhador Familiar,0
222,Assalariado com Carteira,8446.092830136782
222,Assalariado sem Carteira,605.6782341996005
222,Funcionário Público,320.9363497159093
222,Autônomo,4625.825927245796
222,Empregador,392.7493004235295
222,Profissional Liberal,342.1346720000001
222,Dono de Negócio Familiar,2030.4041729372548
222,Trabalhador Familiar,0
223,Assalariado com Carteira,6092.5206673004495
223,Assalariado sem Carteira,680.1297377631373
223,Funcionário Público,378.3941118873235
223,Autônomo,2716.6432052314303
223,Empregador,0
223,Profissional Liberal,241.9119202191776
223,Dono de Negócio Familiar,641.9965124383552
223,Trabalhador Familiar,0
224,Assalariado com Carteira,1326.9408302693666
224,Assalariado sem Carteira,0
224,Funcionário Público,0
224,Autônomo,491.1760051886798
224,Empregador,0
224,Profissional Liberal,0
224,Dono de Negócio Familiar,0
224,Trabalhador Familiar,0
225,Assalariado com Carteira,5385.158590462519
225,Assalariado sem Carteira,1236.5357859669105
225,Funcionário Público,0
225,Autônomo,5010.65075617462
225,Empregador,3.8105235000000106
225,Profissional Liberal,0
225,Dono de Negócio Familiar,236.64140232536423
225,Trabalhador Familiar,118.32070116268211
226,Assalariado com Carteira,4060.7746136974124
226,Assalariado sem Carteira,3041.701240869547
226,Funcionário Público,2843.65197577803
226,Autônomo,7680.8688107948055
226,Empregador,152.32877599999998
226,Profissional Liberal,612.0271430463908
226,Dono de Negócio Familiar,1632.6839185630433
226,Trabalhador Familiar,646.3505010154627
227,Assalariado com Carteira,4279.086321074685
227,Assalariado sem Carteira,857.9616005236592
227,Funcionário Público,118.32070116268211
227,Autônomo,7177.012198024389
227,Empregador,401.5071317368428
227,Profissional Liberal,0
227,Dono de Negócio Familiar,2524.6797412370865
227,Trabalhador Familiar,434.860803216494
228,Assalariado com Carteira,659.3527446812061
228,Assalariado sem Carteira,401.5071317368428
228,Funcionário Público,420.38702315173646
228,Autônomo,6464.060743795604
228,Empregador,0
228,Profissional Liberal,0
228,Dono de Negócio Familiar,712.9511220624241
228,Trabalhador Familiar,155.72199516279068
229,Assalariado com Carteira,9278.413737728411
229,Assalariado sem Carteira,3183.053666177508
229,Funcionário Público,2989.3803213775736
229,Autônomo,16230.37222189555
229,Empregador,0
229,Profissional Liberal,0
229,Dono de Negócio Familiar,211.6110995081965
229,Trabalhador Familiar,0
230,Assalariado com Carteira,2585.4949800170652
230,Assalariado sem Carteira,821.5839883461538
230,Funcionário Público,99.44425972868198
230,Autônomo,6833.541751757684
230,Empregador,0
230,Profissional Liberal,0
230,Dono de Negócio Familiar,2569.8299729578216
230,Trabalhador Familiar,1042.30089226154
231,Assalariado com Carteira,3679.624152050144
231,Assalariado sem Carteira,265.2219225789478
231,Funcionário Público,37.3347245227273
231,Autônomo,4193.656830221162
231,Empregador,0
231,Profissional Liberal,81.94159768965524
231,Dono de Negócio Familiar,0
231,Trabalhador Familiar,0
232,Assalariado com Carteira,2085.438329999847
232,Assalariado sem Carteira,572.7323793844153
232,Funcionário Público,1227.060226054454
232,Autônomo,4945.398667804008
232,Empregador,0
232,Profissional Liberal,0
232,Dono de Negócio Familiar,448.48656597619026
232,Trabalhador Familiar,276.69379887012957
233,Assalariado com Carteira,1119.448639482052
233,Assalariado sem Carteira,945.1547173080918
233,Funcionário Público,1806.936228413384
233,Autônomo,11200.856037233563
233,Empregador,404.4351691333337
233,Profissional Liberal,23.72580940853666
233,Dono de Negócio Familiar,1156.539627800839
233,Trabalhador Familiar,0
234,Assalariado com Carteira,1767.4152813148119
234,Assalariado sem Carteira,583.5434038702721
234,Funcionário Público,1010.662821673713
234,Autônomo,11353.4284333545
234,Empregador,0
234,Profissional Liberal,0
234,Dono de Negócio Familiar,2425.2249174261788
234,Trabalhador Familiar,0
235,Assalariado com Carteira,4431.268516882327
235,Assalariado sem Carteira,1356.3788136806722
235,Funcionário Público,3052.0066430433435
235,Autônomo,11758.31002549236
235,Empregador,134.8110321818184
235,Profissional Liberal,0
235,Dono de Negócio Familiar,1804.9127636619914
235,Trabalhador Familiar,1284.9513209645552
236,Assalariado com Carteira,6881.2674624885785
236,Assalariado sem Carteira,818.8819037859669
236,Funcionário Público,368.30255061097074
236,Autônomo,1661.2378991619325
236,Empregador,0
236,Profissional Liberal,548.9926736521338
236,Dono de Negócio Familiar,343.03647365652165
236,Trabalhador Familiar,298.8185111730769
237,Assalariado com Carteira,6493.984175953873
237,Assalariado sem Carteira,881.1666722045603
237,Funcionário Público,0
237,Autônomo,3588.745757773713
237,Empregador,525.6685282670403
237,Profissional Liberal,178.65818046096797
237,Dono de Negócio Familiar,93.23465709792477
237,Trabalhador Familiar,0
238,Assalariado com Carteira,6895.198536470778
238,Assalariado sem Carteira,635.4671755668955
238,Funcionário Público,451.86973549014255
238,Autônomo,2223.98141545768
238,Empregador,248.80504550999999
238,Profissional Liberal,194.29024989498242
238,Dono de Negócio Familiar,344.2546205522321
238,Trabalhador Familiar,318.74931278350476
239,Assalariado com Carteira,10434.006854171726
239,Assalariado sem Carteira,1738.319195745872
239,Funcionário Público,532.6202542901475
239,Autônomo,3296.51544844921
239,Empregador,431.11160787897575
239,Profissional Liberal,745.0440755549857
239,Dono de Negócio Familiar,379.5998650128405
239,Trabalhador Familiar,0
240,Assalariado com Carteira,12104.942998753035
240,Assalariado sem Carteira,2086.8409706145535
240,Funcionário Público,794.3707214417664
240,Autônomo,2715.937975836795
240,Empregador,0
240,Profissional Liberal,448.6974808033363
240,Dono de Negócio Familiar,797.5001897698237
240,Trabalhador Familiar,88.54125381818176
241,Assalariado com Carteira,7516.955214695432
241,Assalariado sem Carteira,798.9125578349524
241,Funcionário Público,1075.026659051
241,Autônomo,2263.2344348143833
241,Empregador,158.42306640495408
241,Profissional Liberal,0
241,Dono de Negócio Familiar,556.947843969143
241,Trabalhador Familiar,0
242,Assalariado com Carteira,9517.80845741276
242,Assalariado sem Carteira,195.38410622292002
242,Funcionário Público,0
242,Autônomo,2175.0166753069516
242,Empregador,334.4637454686547
242,Profissional Liberal,0
242,Dono de Negócio Familiar,311.8489297125058
242,Trabalhador Familiar,0
243,Assalariado com Carteira,8860.399823887428
243,Assalariado sem Carteira,2824.724173587091
243,Funcionário Público,99.24912534020254
243,Autônomo,6509.00276813732
243,Empregador,0
243,Profissional Liberal,0
243,Dono de Negócio Familiar,1794.6712521761042
243,Trabalhador Familiar,124.48273048387088
244,Assalariado com Carteira,1723.4657700257387
244,Assalariado sem Carteira,1655.9818147522212
244,Funcionário Público,464.5143973467499
244,Autônomo,6345.959132802822
244,Empregador,242.70818225806434
244,Profissional Liberal,0
244,Dono de Negócio Familiar,0
244,Trabalhador Familiar,0
245,Assalariado com Carteira,3643.658570262325
245,Assalariado sem Carteira,0
245,Funcionário Público,0
245,Autônomo,2861.664809386668
245,Empregador,0
245,Profissional Liberal,225.3236859090907
245,Dono de Negócio Familiar,0
245,Trabalhador Familiar,0
246,Assalariado com Carteira,3181.1844540266557
246,Assalariado sem Carteira,678.00371729728
246,Funcionário Público,0
246,Autônomo,2249.3591422757636
246,Empregador,0
246,Profissional Liberal,100.4048182
246,Dono de Negócio Familiar,889.4414166752211
246,Trabalhador Familiar,100.4048182
247,Assalariado com Carteira,10153.009446804035
247,Assalariado sem Carteira,1196.2236254713523
247,Funcionário Público,633.6925818399019
247,Autônomo,7667.746873110655
247,Empregador,0
247,Profissional Liberal,137.48000545098006
247,Dono de Negócio Familiar,1262.6744249866024
247,Trabalhador Familiar,0
248,Assalariado com Carteira,1800.0912245035993
248,Assalariado sem Carteira,152.78776281570333
248,Funcionário Público,131.73927903320376
248,Autônomo,0
248,Empregador,47.791483691728345
248,Profissional Liberal,0
248,Dono de Negócio Familiar,0
248,Trabalhador Familiar,0
249,Assalariado com Carteira,3251.1678923432137
249,Assalariado sem Carteira,761.7622416585367
249,Funcionário Público,0
249,Autônomo,8226.011876424902
249,Empregador,112.18577983018857
249,Profissional Liberal,100.76263043478262
249,Dono de Negócio Familiar,1832.41507691169
249,Trabalhador Familiar,396.9695633170735
250,Assalariado com Carteira,8696.298120517004
250,Assalariado sem Carteira,744.4314190427859
250,Funcionário Público,348.50444294531263
250,Autônomo,1843.7698202985766
250,Empregador,176.4241547727274
250,Profissional Liberal,576.798047556691
250,Dono de Negócio Familiar,714.4504146594247
250,Trabalhador Familiar,0
251,Assalariado com Carteira,2598.8370154783693
251,Assalariado sem Carteira,961.3038184704016
251,Funcionário Público,549.2192445939847
251,Autônomo,3951.092354512844
251,Empregador,483.71879291904986
251,Profissional Liberal,0
251,Dono de Negócio Familiar,3108.423551977274
251,Trabalhador Familiar,0
252,Assalariado com Carteira,5714.21619608005
252,Assalariado sem Carteira,944.5420262994198
252,Funcionário Público,311.23518695454584
252,Autônomo,3924.124570657456
252,Empregador,0
252,Profissional Liberal,108.7763961025641
252,Dono de Negócio Familiar,657.625309
252,Trabalhador Familiar,0
253,Assalariado com Carteira,6211.194470561182
253,Assalariado sem Carteira,249.3148980948547
253,Funcionário Público,0
253,Autônomo,431.21021073963675
253,Empregador,0
253,Profissional Liberal,20.964608788732342
253,Dono de Negócio Familiar,41.929217577464684
253,Trabalhador Familiar,0
254,Assalariado com Carteira,12666.680292569665
254,Assalariado sem Carteira,2307.3575057916146
254,Funcionário Público,774.634103126587
254,Autônomo,3828.012628768274
254,Empregador,963.3979574570416
254,Profissional Liberal,1480.643004494616
254,Dono de Negócio Familiar,96.2275743396226
254,Trabalhador Familiar,0
255,Assalariado com Carteira,9845.224068694575
255,Assalariado sem Carteira,2291.6210895542085
255,Funcionário Público,55.51238545514513
255,Autônomo,5662.6976918272
255,Empregador,0
255,Profissional Liberal,0
255,Dono de Negócio Familiar,3164.8333842032825
255,Trabalhador Familiar,0
256,Assalariado com Carteira,4360.322490728062
256,Assalariado sem Carteira,1359.0425214981872
256,Funcionário Público,368.0125776862745
256,Autônomo,2799.593055591452
256,Empregador,130.6101841880339
256,Profissional Liberal,41.036800000000014
256,Dono de Negócio Familiar,410.43508329270736
256,Trabalhador Familiar,0
257,Assalariado com Carteira,2344.8734047140524
257,Assalariado sem Carteira,873.7198323076918
257,Funcionário Público,106.81611703061203
257,Autônomo,3823.597944202344
257,Empregador,0
257,Profissional Liberal,449.6877182608695
257,Dono de Negócio Familiar,554.3582335013459
257,Trabalhador Familiar,0
258,Assalariado com Carteira,10538.799808889915
258,Assalariado sem Carteira,1434.3198100151749
258,Funcionário Público,1606.2501703509893
258,Autônomo,2153.5234049439423
258,Empregador,0
258,Profissional Liberal,0
258,Dono de Negócio Familiar,252.9459340350877
258,Trabalhador Familiar,0
259,Assalariado com Carteira,2917.193362384079
259,Assalariado sem Carteira,179.72586573333317
259,Funcionário Público,0
259,Autônomo,6194.874134094002
259,Empregador,139.21179026666653
259,Profissional Liberal,0
259,Dono de Negócio Familiar,1326.5227391639216
259,Trabalhador Familiar,0
260,Assalariado com Carteira,2637.814716483502
260,Assalariado sem Carteira,1007.0804310204077
260,Funcionário Público,0
260,Autônomo,4917.788924973682
260,Empregador,0
260,Profissional Liberal,340.48241341176447
260,Dono de Negócio Familiar,0
260,Trabalhador Familiar,0
261,Assalariado com Carteira,5111.015256537359
261,Assalariado sem Carteira,871.187846707903
261,Funcionário Público,245.80846791916707
261,Autônomo,4176.630135686554
261,Empregador,0
261,Profissional Liberal,146.2894501841402
261,Dono de Negócio Familiar,1467.42151305271
261,Trabalhador Familiar,0
262,Assalariado com Carteira,5983.844779962063
262,Assalariado sem Carteira,1794.1311444064531
262,Funcionário Público,94.53298264585031
262,Autônomo,9681.646949822441
262,Empregador,0
262,Profissional Liberal,0
262,Dono de Negócio Familiar,995.3300351889344
262,Trabalhador Familiar,742.3841011538467
263,Assalariado com Carteira,4510.682220809316
263,Assalariado sem Carteira,602.2324433811327
263,Funcionário Público,2743.9243116285043
263,Autônomo,5450.494513917813
263,Empregador,0
263,Profissional Liberal,322.4427364596791
263,Dono de Negócio Familiar,744.461286755517
263,Trabalhador Familiar,997.7916534757296
264,Assalariado com Carteira,9034.487179009988
264,Assalariado sem Carteira,2647.9019560468187
264,Funcionário Público,133.86806052631624
264,Autônomo,7287.392411649534
264,Empregador,929.2014084102221
264,Profissional Liberal,690.0817268292682
264,Dono de Negócio Familiar,1014.7218137312469
264,Trabalhador Familiar,0
265,Assalariado com Carteira,5000.815568712398
265,Assalariado sem Carteira,2422.0223301283877
265,Funcionário Público,599.7705949233037
265,Autônomo,4919.952016840556
265,Empregador,434.0631232000006
265,Profissional Liberal,0
265,Dono de Negócio Familiar,2479.760584581231
265,Trabalhador Familiar,0
266,Assalariado com Carteira,2809.676011077729
266,Assalariado sem Carteira,503.012969520349
266,Funcionário Público,192.4607241081081
266,Autônomo,2798.9295817837883
266,Empregador,0
266,Profissional Liberal,0
266,Dono de Negócio Familiar,100.65032812500006
266,Trabalhador Familiar,0
267,Assalariado com Carteira,4884.170583360438
267,Assalariado sem Carteira,1602.5753200501792
267,Funcionário Público,1323.0223976084042
267,Autônomo,1874.6008436991356
267,Empregador,0
267,Profissional Liberal,0
267,Dono de Negócio Familiar,448.6797186976913
267,Trabalhador Familiar,116.47679236363656
268,Assalariado com Carteira,5359.371008738167
268,Assalariado sem Carteira,1268.9843479038523
268,Funcionário Público,163.79313833926193
268,Autônomo,1926.5514004564293
268,Empregador,623.6577826358272
268,Profissional Liberal,1517.4912240785814
268,Dono de Negócio Familiar,206.91672566537295
268,Trabalhador Familiar,0
269,Assalariado com Carteira,11966.64587978269
269,Assalariado sem Carteira,920.368741839683
269,Funcionário Público,0
269,Autônomo,2592.143237996403
269,Empregador,571.5512306000314
269,Profissional Liberal,1761.0420933842354
269,Dono de Negócio Familiar,541.8695877240787
269,Trabalhador Familiar,0
270,Assalariado com Carteira,6399.452323984838
270,Assalariado sem Carteira,346.5138149962286
270,Funcionário Público,475.9492324997049
270,Autônomo,1140.5399491555231
270,Empregador,788.2894580537566
270,Profissional Liberal,329.00689419448145
270,Dono de Negócio Familiar,332.11331315583044
270,Trabalhador Familiar,0
271,Assalariado com Carteira,11873.661011626884
271,Assalariado sem Carteira,0
271,Funcionário Público,340.37808421869346
271,Autônomo,1148.3953031275626
271,Empregador,63.660529409638436
271,Profissional Liberal,0
271,Dono de Negócio Familiar,0
271,Trabalhador Familiar,0
272,Assalariado com Carteira,8807.938320699936
272,Assalariado sem Carteira,478.32464769841266
272,Funcionário Público,382.3223155881697
272,Autônomo,2906.276725536925
272,Empregador,116.61163915714259
272,Profissional Liberal,168.85332884953522
272,Dono de Negócio Familiar,167.46044731270234
272,Trabalhador Familiar,0
273,Assalariado com Carteira,8746.140176542363
273,Assalariado sem Carteira,1245.7868560070547
273,Funcionário Público,811.2791003394152
273,Autônomo,13449.456819938512
273,Empregador,322.95809898930463
273,Profissional Liberal,508.84812022828703
273,Dono de Negócio Familiar,1993.1819396783098
273,Trabalhador Familiar,0
274,Assalariado com Carteira,21341.181609278294
274,Assalariado sem Carteira,3197.414162620981
274,Funcionário Público,848.0511104924162
274,Autônomo,6179.53659336759
274,Empregador,299.60469477447447
274,Profissional Liberal,1563.0271934112252
274,Dono de Negócio Familiar,960.5249131584521
274,Trabalhador Familiar,0
275,Assalariado com Carteira,13885.905587570174
275,Assalariado sem Carteira,3450.181159917946
275,Funcionário Público,705.7085841949785
275,Autônomo,3237.4224452459666
275,Empregador,1792.4411874146765
275,Profissional Liberal,1073.5310568553818
275,Dono de Negócio Familiar,242.5627721069816
275,Trabalhador Familiar,0
276,Assalariado com Carteira,4531.897060366323
276,Assalariado sem Carteira,2201.717375134764
276,Funcionário Público,1612.9740248349126
276,Autônomo,11808.832576628
276,Empregador,225.82598557735946
276,Profissional Liberal,1279.683125397961
276,Dono de Negócio Familiar,1730.199022512571
276,Trabalhador Familiar,0
277,Assalariado com Carteira,9532.890772771581
277,Assalariado sem Carteira,3575.93398180469
277,Funcionário Público,1937.5931085538277
277,Autônomo,9105.413930216248
277,Empregador,130.44998264762495
277,Profissional Liberal,271.95516100000003
277,Dono de Negócio Familiar,1735.1097589367594
277,Trabalhador Familiar,0
278,Assalariado com Carteira,3765.6432275124635
278,Assalariado sem Carteira,1269.7525926642202
278,Funcionário Público,241.91327422222207
278,Autônomo,12001.898559469693
278,Empregador,609.2160601358767
278,Profissional Liberal,151.68430199999997
278,Dono de Negócio Familiar,3626.2594751770794
278,Trabalhador Familiar,0
279,Assalariado com Carteira,3810.7641626605528
279,Assalariado sem Carteira,200.85802775722564
279,Funcionário Público,0
279,Autônomo,10544.570441916108
279,Empregador,639.7225175338363
279,Profissional Liberal,0
279,Dono de Negócio Familiar,2643.0669588169003
279,Trabalhador Familiar,0
280,Assalariado com Carteira,20811.70563382312
280,Assalariado sem Carteira,1763.417020877648
280,Funcionário Público,366.2370942461766
280,Autônomo,4016.444834656855
280,Empregador,59.07762435555564
280,Profissional Liberal,956.961311257922
280,Dono de Negócio Familiar,193.61979913806252
280,Trabalhador Familiar,0
281,Assalariado com Carteira,8703.808058588342
281,Assalariado sem Carteira,2747.973561642396
281,Funcionário Público,909.4948133958248
281,Autônomo,4412.259297084377
281,Empregador,474.7821691650142
281,Profissional Liberal,552.4876632445831
281,Dono de Negócio Familiar,1530.7941823586984
281,Trabalhador Familiar,138.73489933333332
282,Assalariado com Carteira,13904.303135997694
282,Assalariado sem Carteira,71.67191018689574
282,Funcionário Público,619.4050626820716
282,Autônomo,4532.7025609745515
282,Empregador,0
282,Profissional Liberal,979.4954068421056
282,Dono de Negócio Familiar,2694.921028309156
282,Trabalhador Familiar,0
283,Assalariado com Carteira,1389.5678565293701
283,Assalariado sem Carteira,1021.2387952716166
283,Funcionário Público,0
283,Autônomo,1110.8544513338386
283,Empregador,0
283,Profissional Liberal,0
283,Dono de Negócio Familiar,123.98531046536537
283,Trabalhador Familiar,43.44102825641022
284,Assalariado com Carteira,3943.056162997545
284,Assalariado sem Carteira,1080.1949158142863
284,Funcionário Público,510.7288880276295
284,Autônomo,5342.367204911458
284,Empregador,0
284,Profissional Liberal,0
284,Dono de Negócio Familiar,1609.5838040615017
284,Trabalhador Familiar,530.9191853299932
285,Assalariado com Carteira,8437.050725850408
285,Assalariado sem Carteira,2037.6890703214492
285,Funcionário Público,1479.8593922922514
285,Autônomo,10605.06232487691
285,Empregador,1377.2805363226744
285,Profissional Liberal,432.2854543255814
285,Dono de Negócio Familiar,2604.801136228364
285,Trabalhador Familiar,411.82478948837206
286,Assalariado com Carteira,16344.947186368181
286,Assalariado sem Carteira,0
286,Funcionário Público,440.5173158585591
286,Autônomo,2032.2313809729942
286,Empregador,192.64939620273475
286,Profissional Liberal,126.87569348997287
286,Dono de Negócio Familiar,203.95772952941178
286,Trabalhador Familiar,0
287,Assalariado com Carteira,9047.538883526773
287,Assalariado sem Carteira,314.4920630880256
287,Funcionário Público,1341.1983090281694
287,Autônomo,3219.8867504613463
287,Empregador,268.1553502685079
287,Profissional Liberal,129.0362040763462
287,Dono de Negócio Familiar,411.4739435578627
287,Trabalhador Familiar,0
288,Assalariado com Carteira,4839.077056659429
