COD_ZONA,EMPREGOS_POR_CLASSE_ATIVIDADE,QTD
256,Creditícios Financeiro,0
256,Pessoais,0
256,Alimentação,410.435083292707
256,Saúde,0
256,Educação,548.227142517444
256,Especializado,271.257318461538
256,Administração Pública,0
256,Outros,2999.63800174036
257,Agrícola,0
257,Construção Civil,480.541455041668
257,Indústria,1439.54895730576
257,Comércio,3216.68190438656
257,Transporte de Carga,55.5123854551451
257,Transporte de Passageiros,776.810242827588
257,Creditícios Financeiro,0
257,Pessoais,558.419299356323
257,Alimentação,442.62829488889
257,Saúde,159.747491340426
257,Educação,0
257,Especializado,224.843859130435
257,Administração Pública,106.816117030612
257,Outros,691.503243253512
258,Agrícola,0
258,Construção Civil,594.680952671642
258,Indústria,3160.81820974517
258,Comércio,3319.37363649347
258,Transporte de Carga,276.69379887013
258,Transporte de Passageiros,858.693040426955
258,Creditícios Financeiro,0
258,Pessoais,462.050675381242
258,Alimentação,0
258,Saúde,500.124250961538
258,Educação,3285.73234802235
258,Especializado,781.861717168368
258,Administração Pública,85.8510057162162
258,Outros,2659.95949277803
259,Agrícola,0
259,Construção Civil,1380.03078488
259,Indústria,1541.5430759445
259,Comércio,2871.81935682245
259,Transporte de Carga,636.481759811765
259,Transporte de Passageiros,179.725865733333
259,Creditícios Financeiro,0
259,Pessoais,0
259,Alimentação,0
259,Saúde,508.191736
259,Educação,0
259,Especializado,183.970616470588
259,Administração Pública,0
259,Outros,3455.76469597935
260,Agrícola,0
260,Construção Civil,426.658253306122
260,Indústria,1415.40793474996
260,Comércio,1059.44371174558
260,Transporte de Carga,198.307964
260,Transporte de Passageiros,1058.44837522969
260,Creditícios Financeiro,0
260,Pessoais,0
260,Alimentação,742.384101153847
260,Saúde,0
260,Educação,228.350289306122
260,Especializado,632.785458439456
260,Administração Pública,0
260,Outros,3141.38039795858
261,Agrícola,0
261,Construção Civil,986.482866400752
261,Indústria,1204.31142897596
261,Comércio,3902.0597117453
261,Transporte de Carga,344.78743389041
261,Transporte de Passageiros,0
261,Creditícios Financeiro,0
261,Pessoais,376.282788154204
261,Alimentação,1255.44123720016
261,Saúde,105.718352842105
261,Educação,461.413172350126
261,Especializado,1505.81328003101
261,Administração Pública,397.247396942936
261,Outros,1478.79500155488
262,Agrícola,0
262,Construção Civil,532.238386627119
262,Indústria,2497.19526418389
262,Comércio,2826.80974390996
262,Transporte de Carga,1975.07164707692
262,Transporte de Passageiros,2612.19685237745
262,Creditícios Financeiro,0
262,Pessoais,742.384101153847
262,Alimentação,605.711429184615
262,Saúde,642.199421554882
262,Educação,1340.36649045404
262,Especializado,279.369266076923
262,Administração Pública,0
262,Outros,5238.32739057994
263,Agrícola,0
263,Construção Civil,598.387702035088
263,Indústria,785.741881824561
263,Comércio,3959.61425003833
263,Transporte de Carga,513.916230400001
263,Transporte de Passageiros,0
263,Creditícios Financeiro,0
263,Pessoais,0
263,Alimentação,941.425783257143
263,Saúde,318.536731442671
263,Educação,4456.2610612517
263,Especializado,322.621887789474
263,Administração Pública,1027.8324608
263,Outros,2447.69117758872
264,Agrícola,0
264,Construção Civil,1731.22185159155
264,Indústria,1340.2251014538
264,Comércio,7600.49959372794
264,Transporte de Carga,115.275499333333
264,Transporte de Passageiros,2913.23221754731
264,Creditícios Financeiro,0
264,Pessoais,830.181995119154
264,Alimentação,2113.3289435452
264,Saúde,718.978512829268
264,Educação,468.622408764317
264,Especializado,410.558898551353
264,Administração Pública,133.868060526316
264,Outros,3361.66147321385
265,Agrícola,0
265,Construção Civil,1071.24065717308
265,Indústria,1627.24460040385
265,Comércio,3497.1565056113
265,Transporte de Carga,0
265,Transporte de Passageiros,302.745616586539
265,Creditícios Financeiro,264.010478315447
265,Pessoais,963.509445100825
265,Alimentação,1729.13949804724
265,Saúde,1005.19930515848
265,Educação,1062.77241618522
265,Especializado,0
265,Administração Pública,232.351140078534
265,Outros,4101.01455572536
266,Agrícola,0
266,Construção Civil,360.38443125
266,Indústria,1619.03850999179
266,Comércio,342.205618879717
266,Transporte de Carga,232.646445470271
266,Transporte de Passageiros,577.687206976745
266,Creditícios Financeiro,0
266,Pessoais,0
266,Alimentação,503.012969520349
266,Saúde,288.843603488372
266,Educação,546.181075970725
266,Especializado,344.93638091579
266,Administração Pública,192.460724108108
266,Outros,1397.33264804311
267,Agrícola,0
267,Construção Civil,740.991726062049
267,Indústria,1560.32978104963
267,Comércio,1040.99531122222
267,Transporte de Carga,134.811032181818
267,Transporte de Passageiros,134.811032181818
267,Creditícios Financeiro,655.478511840001
267,Pessoais,0
267,Alimentação,736.075929387966
267,Saúde,603.270355631579
267,Educação,1859.26233561034
267,Especializado,751.701322005597
267,Administração Pública,620.575573741215
267,Outros,1411.22274486525
268,Agrícola,0
268,Construção Civil,187.722900414288
268,Indústria,654.554836673005
268,Comércio,2425.79097606819
268,Transporte de Carga,70.0849330661843
268,Transporte de Passageiros,0
268,Creditícios Financeiro,427.338084638244
268,Pessoais,206.275164272902
268,Alimentação,301.264090888657
268,Saúde,1066.82732852902
268,Educação,789.338195781854
268,Especializado,1910.8959405576
268,Administração Pública,140.477435910112
268,Outros,2886.19574101744
269,Agrícola,0
269,Construção Civil,1610.47762232787
269,Indústria,918.6120666437
269,Comércio,1439.12424549008
269,Transporte de Carga,0
269,Transporte de Passageiros,245.934945237753
269,Creditícios Financeiro,378.409735806803
269,Pessoais,730.740060633948
269,Alimentação,1161.1653462796
269,Saúde,1512.89677458274
269,Educação,2314.98199452988
269,Especializado,1047.97424006167
269,Administração Pública,0
269,Outros,6993.30373973308
270,Agrícola,0
270,Construção Civil,255.985429950869
270,Indústria,0
270,Comércio,840.774753638127
270,Transporte de Carga,706.378272762492
270,Transporte de Passageiros,386.17392219877
270,Creditícios Financeiro,259.559512941728
270,Pessoais,208.081920554188
270,Alimentação,191.165934766913
270,Saúde,1669.60150539057
270,Educação,607.566828232312
270,Especializado,1673.41769961371
270,Administração Pública,506.917621363636
270,Outros,2506.24158462706
271,Agrícola,669.350370359999
271,Construção Civil,37.8742297312617
271,Indústria,0
271,Comércio,875.404341537489
271,Transporte de Carga,134.755455356473
271,Transporte de Passageiros,8846.56982427898
271,Creditícios Financeiro,0
271,Pessoais,0
271,Alimentação,0
271,Saúde,308.26323083209
271,Educação,105.989957621197
271,Especializado,733.884482076305
271,Administração Pública,340.378084218693
271,Outros,1373.62495237029
272,Agrícola,0
272,Construção Civil,968.891926610441
272,Indústria,208.975733871428
272,Comércio,1517.87804833468
272,Transporte de Carga,830.085567682308
272,Transporte de Passageiros,1027.59289405255
272,Creditícios Financeiro,0
272,Pessoais,370.553244626984
272,Alimentação,1026.72621528537
272,Saúde,124.943392972358
272,Educação,1381.26591019416
272,Especializado,1736.24565402817
272,Administração Pública,0
272,Outros,3834.62883718436
273,Agrícola,0
273,Construção Civil,2453.0669402561
273,Indústria,2736.17158735517
273,Comércio,3213.98012056626
273,Transporte de Carga,1706.95395473156
273,Transporte de Passageiros,1340.23390355499
273,Creditícios Financeiro,322.751443510638
273,Pessoais,711.926194483774
273,Alimentação,951.807857033103
273,Saúde,1851.55089094142
273,Educação,881.946089177447
273,Especializado,3023.39344294694
273,Administração Pública,692.897759272727
273,Outros,7190.97092789312
274,Agrícola,0
274,Construção Civil,2128.38827184722
274,Indústria,1722.6460402173
274,Comércio,2933.7192950412
274,Transporte de Carga,655.645327417496
274,Transporte de Passageiros,2941.05336412598
274,Creditícios Financeiro,7256.62409895495
274,Pessoais,1956.53860348496
274,Alimentação,878.181084383787
274,Saúde,5154.58248854133
274,Educação,1193.19311771972
274,Especializado,1953.41847180912
274,Administração Pública,91.7265387571428
274,Outros,5523.62357480323
275,Agrícola,0
275,Construção Civil,430.153453112104
275,Indústria,5754.73061495009
275,Comércio,2211.35593713963
275,Transporte de Carga,477.950254347827
275,Transporte de Passageiros,242.067136905807
275,Creditícios Financeiro,1748.14256299202
275,Pessoais,501.70161742779
275,Alimentação,3176.38987770071
275,Saúde,358.936861654135
275,Educação,2349.72091436586
275,Especializado,1500.99040525106
275,Administração Pública,281.355644166667
275,Outros,5354.25751329241
276,Agrícola,172.467916190476
276,Construção Civil,3028.68568211801
276,Indústria,1860.51642709221
276,Comércio,2661.80917000649
276,Transporte de Carga,0
276,Transporte de Passageiros,774.122250965987
276,Creditícios Financeiro,0
276,Pessoais,346.45636834875
276,Alimentação,348.504442945313
276,Saúde,1056.29268139555
276,Educação,3447.47064622739
276,Especializado,1414.80801132875
276,Administração Pública,242.067136905807
276,Outros,8037.92843692716
277,Agrícola,0
277,Construção Civil,1894.64904182703
277,Indústria,1630.6967787199
277,Comércio,4905.51320957603
277,Transporte de Carga,107.2559424
277,Transporte de Passageiros,215.523029027027
277,Creditícios Financeiro,431.046058054053
277,Pessoais,1216.4562417196
277,Alimentação,1727.36651993189
277,Saúde,619.928699530769
277,Educação,2865.2816253105
277,Especializado,2095.79835171168
277,Administração Pública,507.968872011675
277,Outros,8071.86232611059
278,Agrícola,0
278,Construção Civil,4304.41906165459
278,Indústria,526.285095546943
278,Comércio,5734.57234545197
278,Transporte de Carga,791.510725650515
278,Transporte de Passageiros,367.491436101563
278,Creditícios Financeiro,0
278,Pessoais,1660.3378456663
278,Alimentação,790.863332148978
278,Saúde,588.347183952626
278,Educação,469.461080056424
278,Especializado,751.404126633838
278,Administração Pública,488.448073212674
278,Outros,5193.22718510514
279,Agrícola,0
279,Construção Civil,1519.17175986691
279,Indústria,530.919185329993
279,Comércio,6339.06397875797
279,Transporte de Carga,1071.29270933886
279,Transporte de Passageiros,795.085489084231
279,Creditícios Financeiro,0
279,Pessoais,898.979948686501
279,Alimentação,0
279,Saúde,0
279,Educação,745.077528084409
279,Especializado,658.542523754238
279,Administração Pública,0
279,Outros,5280.84898578151
280,Agrícola,0
280,Construção Civil,0
280,Indústria,9567.92522717994
280,Comércio,5171.81168181874
280,Transporte de Carga,196.5731957975
280,Transporte de Passageiros,0
280,Creditícios Financeiro,1018.87240605882
280,Pessoais,389.88845753701
280,Alimentação,2131.05624170846
280,Saúde,219.130260189881
280,Educação,511.005504994301
280,Especializado,3190.82219109693
280,Administração Pública,366.237094246177
280,Outros,5404.14105772758
281,Agrícola,0
281,Construção Civil,527.052501792465
281,Indústria,1918.10485464021
281,Comércio,4507.87975373812
281,Transporte de Carga,583.917156921569
281,Transporte de Passageiros,140.477435910112
281,Creditícios Financeiro,37.9970671304346
281,Pessoais,236.788891857143
281,Alimentação,127.917235311258
281,Saúde,996.510298066672
281,Educação,1213.50388453575
281,Especializado,2810.69286258
281,Administração Pública,739.47012054276
281,Outros,5630.02258178607
282,Agrícola,0
282,Construção Civil,2495.48652401452
282,Indústria,887.797837349042
282,Comércio,7886.53565413265
282,Transporte de Carga,80.5442822089552
282,Transporte de Passageiros,63.0768483333333
282,Creditícios Financeiro,0
282,Pessoais,668.277727942699
282,Alimentação,432.982014630962
282,Saúde,1946.85062867101
282,Educação,1139.64636751779
282,Especializado,1582.13416325877
282,Administração Pública,694.053344517552
282,Outros,4925.11371241519
283,Agrícola,0
283,Construção Civil,43.4410282564102
283,Indústria,387.373390390584
283,Comércio,760.153912227912
283,Transporte de Carga,43.4410282564102
283,Transporte de Passageiros,148.745923282051
283,Creditícios Financeiro,0
283,Pessoais,397.100475450372
283,Alimentação,352.691234070072
283,Saúde,0
283,Educação,177.036340625
283,Especializado,3.81052350000001
283,Administração Pública,0
283,Outros,1375.29358579779
284,Agrícola,0
284,Construção Civil,1092.83269576913
284,Indústria,1525.84289637593
284,Comércio,3170.8230593976
284,Transporte de Carga,0
284,Transporte de Passageiros,1131.57514224853
284,Creditícios Financeiro,60.9870689116739
284,Pessoais,483.852190477717
284,Alimentação,889.257764137168
284,Saúde,263.451010774237
284,Educação,2107.87402697911
284,Especializado,321.345827773167
284,Administração Pública,84.296157283582
284,Outros,1884.71232101457
285,Agrícola,0
285,Construção Civil,1563.64040367252
285,Indústria,2407.75064748647
285,Comércio,5908.97604713939
285,Transporte de Carga,1020.22737069767
285,Transporte de Passageiros,5808.41793729409
285,Creditícios Financeiro,0
285,Pessoais,1543.17973883531
285,Alimentação,3333.73277648139
285,Saúde,1090.42290042613
285,Educação,1852.69539091643
285,Especializado,348.504442945313
285,Administração Pública,0
285,Outros,2508.30577381129
286,Agrícola,0
286,Construção Civil,415.420001333334
286,Indústria,6370.44126014984
286,Comércio,4712.72555672653
286,Transporte de Carga,570.853092811384
286,Transporte de Passageiros,2671.76798803401
286,Creditícios Financeiro,726.295043226468
286,Pessoais,168.2977629375
286,Alimentação,468.97983481966
286,Saúde,680.427499443997
286,Educação,518.465744163285
286,Especializado,91.7176122439024
286,Administração Pública,52.8629593721031
286,Outros,1892.92434715984
287,Agrícola,0
287,Construção Civil,422.20687867672
287,Indústria,2538.18504727958
287,Comércio,4114.47629360719
287,Transporte de Carga,0
287,Transporte de Passageiros,206.596265604807
287,Creditícios Financeiro,0
287,Pessoais,103.951647698863
287,Alimentação,799.773224462327
287,Saúde,356.291252680393
287,Educação,2156.81726229795
287,Especializado,357.838511412595
287,Administração Pública,743.446331559256
287,Outros,2932.19878872735
288,Agrícola,0
288,Construção Civil,979.635274146341
288,Indústria,0
288,Comércio,255.109792180851
288,Transporte de Carga,0
288,Transporte de Passageiros,500.208040961187
288,Creditícios Financeiro,0
288,Pessoais,68.3016006808511
288,Alimentação,785.700205092039
288,Saúde,1430.19841253497
288,Educação,2181.39120594748
288,Especializado,410.72332864788
288,Administração Pública,92.1615467553192
288,Outros,2146.41633801591
289,Agrícola,0
289,Construção Civil,577.468356671622
289,Indústria,2593.97344802202
289,Comércio,3175.14396726315
289,Transporte de Carga,1300.13622738183
289,Transporte de Passageiros,728.851320187954
289,Creditícios Financeiro,193.980016692112
289,Pessoais,1868.15433020202
289,Alimentação,174.708453714286
289,Saúde,844.037287365579
289,Educação,2882.73467630173
289,Especializado,2429.67731504971
289,Administração Pública,301.959423152968
289,Outros,3994.45317058311
290,Agrícola,0
290,Construção Civil,1025.61174991177
290,Indústria,0
290,Comércio,581.111337747772
290,Transporte de Carga,0
290,Transporte de Passageiros,407.915459058824
290,Creditícios Financeiro,0
290,Pessoais,1825.15649150038
290,Alimentação,2129.03621
290,Saúde,0
290,Educação,798.375830890732
290,Especializado,203.957729529412
290,Administração Pública,0
290,Outros,2744.22080299909
291,Agrícola,0
291,Construção Civil,287.153997475372
291,Indústria,2490.25482838559
291,Comércio,3353.21661674702
291,Transporte de Carga,2105.35045431393
291,Transporte de Passageiros,3851.48203549082
291,Creditícios Financeiro,0
291,Pessoais,1246.69740008095
291,Alimentação,450.978976734744
291,Saúde,82.4595526478873
291,Educação,932.489993455835
291,Especializado,1243.77032628515
291,Administração Pública,13.3549553467742
291,Outros,2013.11031872354
292,Agrícola,0
292,Construção Civil,885.0452082
292,Indústria,1800.43946718615
292,Comércio,2934.16272435
292,Transporte de Carga,0
292,Transporte de Passageiros,811.681441926191
292,Creditícios Financeiro,0
292,Pessoais,606.01810845
292,Alimentação,279.02709975
292,Saúde,146.607155847542
292,Educação,2625.9013053617
292,Especializado,0
292,Administração Pública,0
292,Outros,558.0541995
293,Agrícola,0
293,Construção Civil,637.511250317823
293,Indústria,0
293,Comércio,9601.60113003129
293,Transporte de Carga,0
293,Transporte de Passageiros,4198.67566482666
293,Creditícios Financeiro,0
293,Pessoais,2689.25763996279
293,Alimentação,265.328297963212
293,Saúde,2227.85705179038
293,Educação,2848.50670038148
293,Especializado,1597.07146443889
293,Administração Pública,0
293,Outros,3113.62997369881
294,Agrícola,0
294,Construção Civil,94.77505546875
294,Indústria,412.416218152175
294,Comércio,4419.16413626224
294,Transporte de Carga,0
294,Transporte de Passageiros,477.950254347827
294,Creditícios Financeiro,0
294,Pessoais,412.416218152175
294,Alimentação,717.808272495341
294,Saúde,961.050498621976
294,Educação,1742.73263032591
294,Especializado,73.7675013392856
294,Administração Pública,0
294,Outros,5747.73583430108
295,Agrícola,0
295,Construção Civil,2248.6635438016
295,Indústria,1596.60679379944
295,Comércio,3959.67743512634
295,Transporte de Carga,76.6785626548674
295,Transporte de Passageiros,602.322624040296
295,Creditícios Financeiro,0
295,Pessoais,2863.76758382978
295,Alimentação,1201.16518785565
295,Saúde,0
295,Educação,2334.22839473446
295,Especializado,0
295,Administração Pública,0
295,Outros,4701.41766409216
296,Agrícola,130.892818485484
296,Construção Civil,822.920657654868
296,Indústria,0
296,Comércio,111.342334383871
296,Transporte de Carga,0
296,Transporte de Passageiros,0
296,Creditícios Financeiro,0
296,Pessoais,112.23471105
296,Alimentação,0
296,Saúde,26.8651911290323
296,Educação,239.129350346774
296,Especializado,0
296,Administração Pública,0
296,Outros,154.037695896956
297,Agrícola,39.6209242061242
297,Construção Civil,66.9860180787329
297,Indústria,193.980016692112
297,Comércio,281.989274577612
297,Transporte de Carga,8.64088781309466
297,Transporte de Passageiros,0
297,Creditícios Financeiro,0
297,Pessoais,0
297,Alimentação,84.9091649740834
297,Saúde,0
297,Educação,50.6887788357124
297,Especializado,21.8593931908267
297,Administração Pública,0
297,Outros,49.8250696391672
298,Agrícola,471.139544345866
298,Construção Civil,5220.18886034279
298,Indústria,506.838113881882
298,Comércio,5830.67602140429
298,Transporte de Carga,243.824659609811
298,Transporte de Passageiros,0
298,Creditícios Financeiro,0
298,Pessoais,1056.61276364883
298,Alimentação,3872.50604090538
298,Saúde,2278.83925186103
298,Educação,2154.58679926446
298,Especializado,27.9656764483405
298,Administração Pública,89.7807840418411
298,Outros,5915.15082925275
299,Agrícola,0
299,Construção Civil,326.068570531915
299,Indústria,69.498735352941
299,Comércio,541.414023297763
299,Transporte de Carga,0
299,Transporte de Passageiros,77.969007925532
299,Creditícios Financeiro,0
299,Pessoais,0
299,Alimentação,0
299,Saúde,27.9656764483405
299,Educação,766.463847527473
299,Especializado,0
299,Administração Pública,220.508957180662
299,Outros,155.938015851064
300,Agrícola,0
300,Construção Civil,2362.62436817304
300,Indústria,7554.5391492299
300,Comércio,14619.9118838554
300,Transporte de Carga,1004.77009286476
300,Transporte de Passageiros,2626.9503092938
300,Creditícios Financeiro,6144.28941123762
300,Pessoais,2745.9812475876
300,Alimentação,4847.77995364957
300,Saúde,4306.69581079682
300,Educação,5206.48163427858
300,Especializado,19851.263756377
300,Administração Pública,817.256299403921
300,Outros,28953.8663167016
301,Agrícola,69.498735352941
301,Construção Civil,297.172352033436
301,Indústria,360.434840132785
301,Comércio,2053.74859965406
301,Transporte de Carga,417.201613429409
301,Transporte de Passageiros,159.721030342622
301,Creditícios Financeiro,865.652123110944
301,Pessoais,464.215865268448
301,Alimentação,546.890434910755
301,Saúde,1036.91007750407
301,Educação,554.613009957297
301,Especializado,3482.99680598326
301,Administração Pública,0
301,Outros,7924.6307180344
302,Agrícola,0
302,Construção Civil,610.01924056456
302,Indústria,690.60601189168
302,Comércio,8026.46534994273
302,Transporte de Carga,0
302,Transporte de Passageiros,128.114003089286
302,Creditícios Financeiro,886.462326815701
302,Pessoais,265.957228665395
302,Alimentação,837.070223941685
302,Saúde,3035.24048081465
302,Educação,832.814520382275
302,Especializado,3147.09177658558
302,Administração Pública,1779.81851481731
302,Outros,9461.85077544324
303,Agrícola,0
303,Construção Civil,482.4615328583
303,Indústria,1932.54393317082
303,Comércio,5388.61760701238
303,Transporte de Carga,384.061094031883
303,Transporte de Passageiros,991.942511844563
303,Creditícios Financeiro,1224.74956317577
303,Pessoais,326.741914145243
303,Alimentação,3653.55547012109
303,Saúde,1161.29378136411
303,Educação,697.74811890803
303,Especializado,2641.00719365905
303,Administração Pública,886.241197735721
303,Outros,8925.89976322604
304,Agrícola,0
304,Construção Civil,1610.407344
304,Indústria,2160.60651562387
304,Comércio,4822.31433109218
304,Transporte de Carga,163.524180369148
304,Transporte de Passageiros,1016.52836233396
304,Creditícios Financeiro,1046.95625404118
304,Pessoais,1298.38816133333
304,Alimentação,3476.99951164475
304,Saúde,3194.78825276874
304,Educação,1496.05169489696
304,Especializado,4570.91748692921
304,Administração Pública,296.829311371649
304,Outros,9675.8480239743
305,Agrícola,0
305,Construção Civil,2736.77192712293
305,Indústria,749.8748288224
305,Comércio,8170.8586829354
305,Transporte de Carga,0
305,Transporte de Passageiros,1055.69761901173
305,Creditícios Financeiro,241.728389406014
305,Pessoais,2041.33948034586
305,Alimentação,1815.67161222266
305,Saúde,522.185364637527
305,Educação,1169.96143686654
305,Especializado,2919.70378103599
305,Administração Pública,30.7709131173183
305,Outros,4828.10017383173
306,Agrícola,0
306,Construção Civil,3333.87671669386
306,Indústria,2179.31339223144
306,Comércio,2930.88218985435
306,Transporte de Carga,0
306,Transporte de Passageiros,0
306,Creditícios Financeiro,0
306,Pessoais,0
306,Alimentação,4439.68845611324
306,Saúde,1948.02044047164
306,Educação,1821.3573477968
306,Especializado,743.6517825
306,Administração Pública,0
306,Outros,1890.92892298144
307,Agrícola,0
307,Construção Civil,4269.00350785705
307,Indústria,589.490566828793
307,Comércio,4150.04351407458
307,Transporte de Carga,0
307,Transporte de Passageiros,725.253046516681
307,Creditícios Financeiro,0
307,Pessoais,686.959031508196
307,Alimentação,1054.98369872131
307,Saúde,890.251091526557
307,Educação,3173.47160847769
307,Especializado,263.310049606557
307,Administração Pública,0
307,Outros,8343.41946658983
308,Agrícola,0
308,Construção Civil,1484.98768132713
308,Indústria,337.033687465116
308,Comércio,1465.88747021354
308,Transporte de Carga,19.439928
308,Transporte de Passageiros,0
308,Creditícios Financeiro,0
308,Pessoais,634.551461333332
308,Alimentação,793.062026666665
308,Saúde,0
308,Educação,1982.90207056778
308,Especializado,0
308,Administração Pública,0
308,Outros,1567.15526870321
309,Agrícola,0
309,Construção Civil,2217.55439118669
309,Indústria,269.510910712945
309,Comércio,2137.73337779081
309,Transporte de Carga,512.365783536307
309,Transporte de Passageiros,0
309,Creditícios Financeiro,0
309,Pessoais,1755.87644859352
309,Alimentação,1586.08880220575
309,Saúde,0
309,Educação,453.614007946613
309,Especializado,754.30721643672
309,Administração Pública,0
309,Outros,2729.46345476153
310,Agrícola,0
310,Construção Civil,341.163929079861
310,Indústria,239.812533472223
310,Comércio,1878.53491319361
310,Transporte de Carga,112.602998611111
310,Transporte de Passageiros,599.373124314237
310,Creditícios Financeiro,0
310,Pessoais,737.83426217882
310,Alimentação,457.1218609375
310,Saúde,318.314207772859
310,Educação,1521.0031750646
310,Especializado,905.797088545178
310,Administração Pública,0
310,Outros,1178.15098940666
311,Agrícola,0
311,Construção Civil,1990.37072380649
311,Indústria,255.309913360465
311,Comércio,2066.31436141987
311,Transporte de Carga,73.6971529411765
311,Transporte de Passageiros,0
311,Creditícios Financeiro,0
311,Pessoais,0
311,Alimentação,366.671719333333
311,Saúde,2165.32050765977
311,Educação,1732.69521248347
311,Especializado,653.419718222222
311,Administração Pública,0
311,Outros,7260.70111228536
312,Agrícola,0
312,Construção Civil,1099.55804696316
312,Indústria,224.962894728065
312,Comércio,3424.73560794882
312,Transporte de Carga,639.600903411853
312,Transporte de Passageiros,125.772489818182
312,Creditícios Financeiro,0
312,Pessoais,1545.0065865544
312,Alimentação,973.582954462652
312,Saúde,769.499201718591
312,Educação,1239.89744185905
312,Especializado,1274.70116070515
312,Administração Pública,799.924835097105
312,Outros,2610.56332652657
313,Agrícola,0
313,Construção Civil,589.340452433259
313,Indústria,202.567890696629
313,Comércio,1136.02315882164
313,Transporte de Carga,0
313,Transporte de Passageiros,169.00582608
313,Creditícios Financeiro,0
313,Pessoais,202.567890696629
313,Alimentação,583.888408029031
313,Saúde,0
313,Educação,1093.4694752318
313,Especializado,0
313,Administração Pública,0
313,Outros,1089.828144219
314,Agrícola,0
314,Construção Civil,691.401877051282
314,Indústria,940.133991463568
314,Comércio,5880.0032042367
314,Transporte de Carga,1684.26367316274
314,Transporte de Passageiros,591.645290166327
314,Creditícios Financeiro,0
314,Pessoais,639.022526373627
314,Alimentação,2051.10990425275
314,Saúde,1444.40428343613
314,Educação,5752.2986749099
314,Especializado,560.607706990437
314,Administração Pública,0
314,Outros,7541.69772840818
315,Agrícola,0
315,Construção Civil,4683.21113361655
315,Indústria,2126.09558281194
315,Comércio,6211.02689522937
315,Transporte de Carga,610.606092294739
315,Transporte de Passageiros,4749.64176829169
315,Creditícios Financeiro,0
315,Pessoais,2245.01883964153
315,Alimentação,925.848601711269
315,Saúde,12.0233087669173
315,Educação,1442.90845917233
315,Especializado,743.982347717895
315,Administração Pública,494.142615271676
315,Outros,6857.70397584852
316,Agrícola,0
316,Construção Civil,147.074197449226
316,Indústria,712.157086248611
316,Comércio,910.729974504298
316,Transporte de Carga,255.498547403606
316,Transporte de Passageiros,63.6605294096384
316,Creditícios Financeiro,0
316,Pessoais,100.876657004255
316,Alimentação,498.708207956873
316,Saúde,2360.52798114238
316,Educação,541.419163886533
316,Especializado,1585.41100287326
316,Administração Pública,355.713661457883
316,Outros,6385.9501328898
317,Agrícola,6.60385633623185
317,Construção Civil,0
317,Indústria,786.936715705229
317,Comércio,454.737441328422
317,Transporte de Carga,0
317,Transporte de Passageiros,119.923188333333
317,Creditícios Financeiro,339.485821354259
317,Pessoais,12.3187420927536
317,Alimentação,0
317,Saúde,1899.59230581653
317,Educação,220.855747851064
317,Especializado,319.210221324217
317,Administração Pública,0
317,Outros,3558.13471284448
318,Agrícola,0
318,Construção Civil,295.243438965829
318,Indústria,0
318,Comércio,4133.78972440915
318,Transporte de Carga,35.2949132621016
318,Transporte de Passageiros,230.891278300443
318,Creditícios Financeiro,91.1811616309651
318,Pessoais,515.875861244445
318,Alimentação,924.491730827984
318,Saúde,344.299345630965
318,Educação,276.286022452885
318,Especializado,620.829830971437
318,Administração Pública,0
318,Outros,5578.17836712634
319,Agrícola,0
319,Construção Civil,792.313071124478
319,Indústria,0
319,Comércio,720.486833291783
319,Transporte de Carga,0
319,Transporte de Passageiros,149.877879701198
319,Creditícios Financeiro,14.6293073600001
319,Pessoais,1099.70127797204
319,Alimentação,376.783048891065
319,Saúde,6792.30863642472
319,Educação,1065.31845296817
319,Especializado,1260.15315351602
319,Administração Pública,2420.72010053318
319,Outros,5711.34721933144
320,Agrícola,0
320,Construção Civil,1540.48738570976
320,Indústria,376.615645705198
320,Comércio,1504.16818198105
320,Transporte de Carga,473.801128023414
320,Transporte de Passageiros,242.166751826052
320,Creditícios Financeiro,0
320,Pessoais,461.482385930661
320,Alimentação,1036.99705121373
320,Saúde,730.096026536228
320,Educação,740.656755539408
320,Especializado,1149.42034854858
320,Administração Pública,0
320,Outros,3846.386657747
321,Agrícola,0
321,Construção Civil,666.417286526711
321,Indústria,452.237195962471
321,Comércio,4184.95131833255
321,Transporte de Carga,0
321,Transporte de Passageiros,401.763270770526
321,Creditícios Financeiro,1057.06365344258
321,Pessoais,849.782712671713
321,Alimentação,1985.19141833725
321,Saúde,1061.56868877354
321,Educação,408.926622874638
321,Especializado,3981.85045788416
321,Administração Pública,357.065168924236
321,Outros,7937.91481585806
322,Agrícola,0
322,Construção Civil,2328.7978206473
322,Indústria,584.867199800394
322,Comércio,7136.54762853783
322,Transporte de Carga,0
322,Transporte de Passageiros,0
322,Creditícios Financeiro,939.289956021317
322,Pessoais,12.3187420927536
322,Alimentação,886.207675664552
322,Saúde,276.275670229319
322,Educação,863.323724150872
322,Especializado,2033.42431050408
322,Administração Pública,0
322,Outros,5713.71326227443
323,Agrícola,0
323,Construção Civil,1220.15386945119
323,Indústria,545.867555736132
323,Comércio,8.97535141176471
323,Transporte de Carga,0
323,Transporte de Passageiros,181.9438884375
323,Creditícios Financeiro,1539.64471323077
323,Pessoais,1054.29148546354
323,Alimentação,1301.24868503815
323,Saúde,0
323,Educação,242.16809922367
323,Especializado,842.557769441559
323,Administração Pública,0
323,Outros,4051.10233107269
324,Agrícola,0
